# x1,x2,x3,x4,y
2.536613911925433840e-01,-7.331237566679815743e-02,7.733759348043205140e-02,2.391719379437438064e-01,0.000000000000000000e+00
5.169233939778725695e-01,-1.608444545693334671e-01,1.453398917805648061e-01,4.613783654589032057e-01,1.000000000000000000e+00
1.106423403681868312e+00,-3.649087018265045890e-01,2.889746888661732238e-01,9.406207633226795206e-01,1.000000000000000000e+00
-1.654557584375438317e+00,1.398146406202865011e+00,4.812056243655635779e-01,5.312693491641603538e-01,0.000000000000000000e+00
-1.724758034475817770e+00,1.772013221341278921e+00,8.386331975356514645e-01,1.268863387806988374e+00,0.000000000000000000e+00
1.316805846668729574e+00,-1.082684907527089679e+00,-3.507767180756301562e-01,-3.545021223123283605e-01,1.000000000000000000e+00
4.591649375799669031e-01,-1.758047486155014938e-01,9.381601703366519718e-02,3.349616794450379631e-01,1.000000000000000000e+00
8.897114993889002621e-01,-2.556739120116376385e-01,2.728322070949439904e-01,8.422262654731703657e-01,1.000000000000000000e+00
9.219364213800237406e-01,-1.283708196480882080e+00,-8.088218673723596153e-01,-1.443236851352089900e+00,1.000000000000000000e+00
6.431025263670104852e-01,-2.184622268163485814e-01,1.611495890526751795e-01,5.322701475113726932e-01,1.000000000000000000e+00
1.342761393841447770e+00,-2.828092058418663068e-01,5.221778642034620166e-01,1.505373234263795768e+00,1.000000000000000000e+00
-1.453761195698576758e+00,3.000641541781947641e-01,-5.719047827701155828e-01,-1.643736034107187827e+00,0.000000000000000000e+00
-7.087819145872704674e-01,1.043975516156761651e+00,6.829599697561127281e-01,1.239280375949983970e+00,0.000000000000000000e+00
-1.923342470573070173e+00,2.037358391769763244e-01,-9.636912211808261741e-01,-2.614000058129694271e+00,0.000000000000000000e+00
-7.526294927612771080e-01,-9.997054843202478336e-03,-4.732348143572335242e-01,-1.226856174567819480e+00,0.000000000000000000e+00
-1.717922910973582962e+00,1.721623467642901861e+00,7.888450310044865521e-01,1.165248379248483568e+00,0.000000000000000000e+00
-1.125950562284985690e+00,1.375954673181822574e-01,-5.445231947368489589e-01,-1.488611034211970496e+00,0.000000000000000000e+00
1.301676906703780334e+00,-9.702840961749525928e-01,-2.396455045511553805e-01,-1.231872744227273664e-01,1.000000000000000000e+00
-8.796344193902628783e-01,1.078582774440192349e+00,6.150425783757532683e-01,1.044606218292856159e+00,0.000000000000000000e+00
6.451027004201446147e-01,-2.218395393641290070e-01,1.587602593630089154e-01,5.277926111735034009e-01,1.000000000000000000e+00
-1.339477355421877514e-01,-3.465567437969917231e-02,-1.194475683037070218e-01,-2.930850201259547205e-01,0.000000000000000000e+00
-6.324749273698594410e-01,-3.779077018462047039e-03,-3.927325029026750847e-01,-1.020485932485363678e+00,0.000000000000000000e+00
1.021967299293198961e+00,-2.705862149696012797e-01,3.381318264770186155e-01,1.019921992924023302e+00,1.000000000000000000e+00
-3.102108610703111946e+00,9.555319293666034719e-01,-8.826043477428986428e-01,-2.790854686994183265e+00,0.000000000000000000e+00
1.253298286679019657e+00,-1.864753475067578714e+00,-1.227729714937711991e+00,-2.233976073270533824e+00,1.000000000000000000e+00
4.630410576784302901e-01,-1.272592597304736062e+00,-1.078923661171294235e+00,-2.152153377086930774e+00,1.000000000000000000e+00
1.533675400171411907e+00,-8.866546747544913343e-01,-7.469945320660835095e-03,4.381004106557109257e-01,1.000000000000000000e+00
-1.717427646487580395e+00,6.034449511959689705e-01,-4.088907452645456075e-01,-1.375902882763002433e+00,0.000000000000000000e+00
1.462785387279992966e+00,-3.726502560678843223e-01,4.996802569460476739e-01,1.493164581555891601e+00,1.000000000000000000e+00
-1.432237214898132605e+00,-3.377485397124662114e-01,-1.242043379472827835e+00,-3.059232860775122465e+00,0.000000000000000000e+00
1.352334763029631848e+00,-7.964992035203730669e-01,-2.231722149026684268e-02,3.529234941582721774e-01,1.000000000000000000e+00
-1.818416256869308523e+00,4.068594789312305338e-01,-6.815785029066740996e-01,-1.984370015574069113e+00,0.000000000000000000e+00
-1.554983659278913244e+00,1.003360357251696477e+00,1.194160269198408647e-01,-2.068856204699828227e-01,0.000000000000000000e+00
8.273237449766315255e-01,-2.254250172589520318e-01,2.669015082451022813e-01,8.111767579918642834e-01,1.000000000000000000e+00
-3.105708486586635786e-01,1.147641724238446792e-01,-6.789861271928421260e-02,-2.359892913127864533e-01,0.000000000000000000e+00
-4.365364346306529475e-01,-2.907754748828221270e-01,-5.798137422201212754e-01,-1.359430383435526579e+00,0.000000000000000000e+00
-1.248040944822807807e+00,1.250495113735019315e+00,5.728311674048073288e-01,8.460001132701342463e-01,0.000000000000000000e+00
1.068452671908531659e+00,-7.759081823862495897e-01,-1.747135330524767771e-01,-5.444937215538070419e-02,0.000000000000000000e+00
7.905368659425822120e-01,-6.946462058850093602e-01,-2.584391551238994778e-01,-3.143541401871863261e-01,0.000000000000000000e+00
-3.266745894140243855e-01,5.560053082141630000e-03,-1.947986717742715423e-01,-5.100062172573660568e-01,1.000000000000000000e+00
-9.422931953003819139e-01,-4.355190007896558163e-02,-6.257428308405704742e-01,-1.606578522296971290e+00,0.000000000000000000e+00
1.639355597219089855e-01,-8.775922158967304210e-01,-8.395253063536523008e-01,-1.732741213596787677e+00,1.000000000000000000e+00
5.576848224438264445e-01,-5.290821418070326132e-01,-2.241480816064470583e-01,-3.105184494161812303e-01,0.000000000000000000e+00
1.121271742539465599e+00,-1.837496743282269973e+00,-1.279662364203185909e+00,-2.383242552883220178e+00,1.000000000000000000e+00
1.505518761155997920e+00,-4.062767269534156012e-01,4.899136723040171115e-01,1.485090887771596702e+00,1.000000000000000000e+00
-8.988588365093714838e-01,2.503539511576415716e-02,-5.255646364038363272e-01,-1.381169216887911277e+00,0.000000000000000000e+00
-1.277196605154008457e+00,3.233856936795472588e-03,-7.814283807898861900e-01,-2.036032042479402726e+00,0.000000000000000000e+00
2.115132954612075622e-01,-2.547740401051845072e-01,-1.429861251419163592e-01,-2.407756124797296726e-01,0.000000000000000000e+00
3.952333940609682461e-01,-2.146272377025184031e-01,1.293204911210367458e-02,1.444230066414307068e-01,0.000000000000000000e+00
-3.772969785939404019e-01,-6.708727303575588718e-02,-3.037442285259414620e-01,-7.561452600679658964e-01,1.000000000000000000e+00
-3.633454828824957517e+00,1.184284322162271641e+00,-9.640496932522628626e-01,-3.120933679114986870e+00,0.000000000000000000e+00
-7.741581529771944803e-01,8.229094414339747920e-02,-3.875858019982645897e-01,-1.051502470441609827e+00,0.000000000000000000e+00
-2.938415106502443308e-01,-1.298212779570209752e-01,-3.196717326438273665e-01,-7.652376366718345313e-01,0.000000000000000000e+00
8.177603973533413839e-01,-1.023461866432516798e+00,-5.940091645780114504e-01,-1.018292516681544635e+00,1.000000000000000000e+00
-6.010540796704477717e-02,-5.253236580464398786e-01,-5.997802934170080036e-01,-1.290375314512819838e+00,0.000000000000000000e+00
-6.838559191021074124e-01,7.419854284125427801e-01,3.747195106216564819e-01,5.926484743626001528e-01,0.000000000000000000e+00
1.025099581296647466e+00,-2.273183935451395521e-01,3.864148108293526396e-01,1.123293612861106405e+00,1.000000000000000000e+00
9.456464871437127995e-01,-8.894926465769531498e-01,-3.718801074334408541e-01,-5.091370540725701499e-01,1.000000000000000000e+00
9.181106724693758325e-01,-1.153352898132912197e+00,-6.715075307992255382e-01,-1.153022308176317567e+00,1.000000000000000000e+00
8.337915532496202875e-01,-8.845228159719443761e-01,-4.352950773100304760e-01,-6.767956082787401906e-01,1.000000000000000000e+00
1.743632774608665947e+00,-3.509143600813098285e-01,6.955615654306622764e-01,1.991903575223330947e+00,1.000000000000000000e+00
3.859129727248120645e-01,-1.050181937340180394e+00,-8.880267542383707413e-01,-1.769946551578725380e+00,1.000000000000000000e+00
-7.520840866820628356e-01,5.183138336637098664e-01,9.314383353767712037e-02,-2.497991254480558254e-02,0.000000000000000000e+00
-1.773271158695129301e+00,6.456993038033448373e-01,-3.979368191658415599e-01,-1.369190391179465838e+00,0.000000000000000000e+00
1.210885448836025446e+00,-3.249839724982330202e-01,3.959473871768246500e-01,1.198509791887659048e+00,1.000000000000000000e+00
1.896149325356727422e-01,-8.646059909875452032e-01,-8.098304917104487410e-01,-1.662135401119151812e+00,1.000000000000000000e+00
1.602414029890124603e+00,-1.032513129220392178e+00,-1.215028857868699491e-01,2.164966529690193209e-01,1.000000000000000000e+00
-7.702426091303238298e-01,-3.437189624170183637e-03,-4.770304666211828692e-01,-1.240122880137623174e+00,0.000000000000000000e+00
-4.803678813625733568e-02,-4.609029301374529264e-01,-5.233418665356800448e-01,-1.124619787748310840e+00,1.000000000000000000e+00
-5.780092930932568818e-01,1.147693100315153869e-01,-2.322457353037193084e-01,-6.638516856429468316e-01,0.000000000000000000e+00
-1.216220100047215258e+00,1.465494630972678847e+00,8.227415039913407169e-01,1.385666374909638066e+00,0.000000000000000000e+00
-9.179158157833124942e-01,9.121439019747898946e-01,4.131908531031440734e-01,6.049961474310798781e-01,0.000000000000000000e+00
-1.404055381855266571e+00,1.132332775144676784e+00,3.503518372627076327e-01,3.277758002468783571e-01,0.000000000000000000e+00
1.091015322889798966e+00,-1.024238106506904389e+00,-4.269137353386908140e-01,-5.828772885697003359e-01,1.000000000000000000e+00
3.153703540907948355e-01,5.264552939440082097e-02,2.502144179637671439e-01,6.242387479752452561e-01,0.000000000000000000e+00
-6.160645547280862999e-01,-3.571223873013000261e-01,-7.612271148566249757e-01,-1.797482705625283561e+00,0.000000000000000000e+00
1.579655407853104432e+00,-4.386853591004817310e-01,5.007505912177216967e-01,1.530027708908025641e+00,1.000000000000000000e+00
2.832339994068092004e+00,-5.049767562103817387e-01,1.199554080058401917e+00,3.383494983217912200e+00,1.000000000000000000e+00
1.006838679002342252e+00,-1.997052787456402356e+00,-1.520938213345541135e+00,-2.929040816263908109e+00,1.000000000000000000e+00
-2.326415908138296906e+00,2.216183705034187046e+00,9.447817665642951335e-01,1.316000674131935444e+00,0.000000000000000000e+00
-2.891765630807888954e+00,1.451793123847885170e+00,-2.216346308376392349e-01,-1.326182068086624755e+00,0.000000000000000000e+00
-1.430281794253359884e+00,1.836055834327666281e+00,1.088218344881055177e+00,1.885582569225020988e+00,0.000000000000000000e+00
-1.859433940439039645e+00,2.019399513341374242e+00,1.020923871161476315e+00,1.615776449240553969e+00,0.000000000000000000e+00
-1.146175730417397620e+00,7.975452336784870644e-01,1.501317073432240634e-01,-2.071226307406126566e-02,0.000000000000000000e+00
-5.755788429520053429e-01,8.356998338996176612e-01,5.416681103613966153e-01,9.789206745423860712e-01,0.000000000000000000e+00
-1.325524237193034471e+00,-1.665378627805503067e-02,-8.324358675055952839e-01,-2.158561668867855055e+00,0.000000000000000000e+00
1.713468802084548548e+00,-1.586584178784798738e+00,-6.468983225271545123e-01,-8.653910804832627424e-01,1.000000000000000000e+00
1.473226392962670106e+00,-8.295663295783892721e-01,1.654715628643662478e-02,4.711665443221197958e-01,1.000000000000000000e+00
1.041263443928174937e+00,-2.456162080666421388e-01,3.767435458397886405e-01,1.107557902619677792e+00,1.000000000000000000e+00
-1.294821869425823113e+00,1.249271673067521959e+00,5.427714218825738790e-01,7.683741983410569132e-01,0.000000000000000000e+00
9.453448408931797164e-01,-9.371353735094999360e-01,-4.231109086401186881e-01,-6.179253745671573483e-01,1.000000000000000000e+00
1.902739580148558929e+00,-1.364744720071900952e+00,-2.928996538558333862e-01,-5.827191087362848521e-02,1.000000000000000000e+00
1.669527755344204500e+00,-1.137334085201680889e+00,-1.925659562563221405e-01,8.558333522017291806e-02,0.000000000000000000e+00
-8.144771875814821316e-01,1.057476506118956161e+00,6.324708458147546564e-01,1.100870443404368348e+00,0.000000000000000000e+00
-2.894785633705962535e+00,1.428438903592652576e+00,-2.485127608385212516e-01,-1.384104669789775643e+00,0.000000000000000000e+00
-6.337373681883335941e-01,9.156629562345473816e-02,-2.913532770119098281e-01,-8.057580606605545537e-01,0.000000000000000000e+00
-1.318678860756572035e+00,1.329149431395855840e+00,6.136929782783486775e-01,9.117907400675701046e-01,0.000000000000000000e+00
6.486194462742256306e-02,-3.049487500838668486e-01,-2.868680442772696959e-01,-5.894643765736159446e-01,0.000000000000000000e+00
1.873230618025922833e-01,-3.040883803560548437e-01,-2.106885105705244288e-01,-3.915832832436394462e-01,0.000000000000000000e+00
1.046706400744730647e+00,-1.108977317525168482e+00,-5.449348918286147647e-01,-8.464037884889175078e-01,0.000000000000000000e+00
-1.358885780950698452e+00,3.164368544944871908e-02,-8.011910622130340442e-01,-2.102142574198128777e+00,0.000000000000000000e+00
-2.023387480240829817e+00,2.155128395789216000e+00,1.065590044871671083e+00,1.662018668141050703e+00,0.000000000000000000e+00
-7.268293213610528269e-01,1.298144270097850272e+00,9.441908330899516644e-01,1.788205571187000853e+00,0.000000000000000000e+00
1.162330367212012883e+00,-2.656312211951861735e-01,4.296999591993201917e-01,1.255752637231612123e+00,1.000000000000000000e+00
-1.070511866041211180e+00,1.213940147439932060e+00,6.427647900568147499e-01,1.046928399878830129e+00,0.000000000000000000e+00
-1.581993404732289221e+00,8.537160523634882425e-01,-5.751472030909927230e-02,-5.902832897879685126e-01,0.000000000000000000e+00
1.599897834145724396e+00,-3.291014810361169163e-01,6.306009351790909934e-01,1.811529408678228314e+00,1.000000000000000000e+00
-1.769329042412363107e+00,5.120204933750887033e-01,-5.387405241089027186e-01,-1.666774064070817740e+00,0.000000000000000000e+00
2.564497086437231843e-01,-7.422381316047734767e-01,-6.376500816584584896e-01,-1.277029029467152021e+00,1.000000000000000000e+00
-8.966939915238876235e-01,5.117064460743291354e-01,-2.804576033906349981e-03,-2.713614299672972852e-01,0.000000000000000000e+00
5.485613467170236124e-01,-2.881413364439714409e-01,2.839422367928623459e-02,2.226131615284816512e-01,1.000000000000000000e+00
-1.555925866383463640e+00,1.652000025166656449e+00,8.138032734221392062e-01,1.266152780406964107e+00,0.000000000000000000e+00
-2.651682274868167877e+00,1.029886503006762544e+00,-5.261325893352561955e-01,-1.901189278793680160e+00,0.000000000000000000e+00
-2.588370872523125144e+00,2.549123446901776724e+00,1.140517666729658375e+00,1.653768071159324116e+00,0.000000000000000000e+00
-6.751433739601645501e-01,-1.796102955410370031e-02,-4.341489747144095523e-01,-1.120990755256385807e+00,0.000000000000000000e+00
3.511377151256485085e-01,-3.701769608051132532e-01,-1.808259420281412566e-01,-2.797351293710345077e-01,0.000000000000000000e+00
1.190185462518237758e+00,-2.719517923714150354e-01,4.400461404099831886e-01,1.285949443006397797e+00,1.000000000000000000e+00
1.572442593140686906e+00,-4.347372575741236811e-01,5.005480805158583069e-01,1.527463123645275811e+00,1.000000000000000000e+00
-1.801802564185066569e-01,-1.560546526748411988e+00,-1.782731242763118118e+00,-3.835844173096861098e+00,1.000000000000000000e+00
2.266543844618387205e-01,-2.374275639641945657e-01,-1.150958815634779975e-01,-1.771178589993518404e-01,0.000000000000000000e+00
4.571658865370702429e-01,-9.618623556079510806e-01,-7.496112508175359901e-01,-1.455173209632665499e+00,1.000000000000000000e+00
-1.314406464054444168e+00,1.986317613745831601e-01,-5.949420153570152969e-01,-1.651367967864795006e+00,1.000000000000000000e+00
4.677209911964839151e-01,-1.635195360557820665e-01,1.122367232452639446e-01,3.765783338416150983e-01,1.000000000000000000e+00
-8.149364275639552346e-01,9.750721815707147355e-02,-3.963427980202493539e-01,-1.082152528149544546e+00,0.000000000000000000e+00
-2.563283518526754179e+00,1.057840256447167837e+00,-4.418574419548743637e-01,-1.696213359774470186e+00,0.000000000000000000e+00
1.606984099159757040e+00,-3.554270213637297227e-01,6.067500138192767345e-01,1.763021127664795351e+00,1.000000000000000000e+00
6.889238778351957082e-01,-6.165716365153939282e-01,-2.372340361546824705e-01,-2.994383868036444296e-01,1.000000000000000000e+00
1.306172463382185844e+00,-2.869643815327706515e-01,4.952404221026093789e-01,1.437388781481735434e+00,1.000000000000000000e+00
-2.163973347411222159e-01,7.759643308145138807e-01,6.983989820264845383e-01,1.417778137768472391e+00,0.000000000000000000e+00
1.671980226676321735e+00,-3.553326984558893287e-01,6.467940379485924707e-01,1.867222686788193586e+00,1.000000000000000000e+00
-8.261848876100319483e-01,1.058404249464967917e+00,6.262699556862291184e-01,1.084248353829551537e+00,0.000000000000000000e+00
-9.760804318079323583e-01,1.377986540536548565e+00,8.765598176377636941e-01,1.570933972088676356e+00,0.000000000000000000e+00
1.632581613046357738e-02,1.384754787602643922e-01,1.583984883411065914e-01,3.409145018046462194e-01,0.000000000000000000e+00
7.027623458657727973e-01,-7.187252128765907466e-01,-3.381791966171479036e-01,-5.095229242754533150e-01,1.000000000000000000e+00
9.320848466760822681e-02,-9.430205665133686854e-02,-4.375652757325117215e-02,-6.525187531935938701e-02,0.000000000000000000e+00
3.231070123317225651e-02,9.637631213922079332e-02,1.231159612372154238e-01,2.707850787913305135e-01,0.000000000000000000e+00
2.261578430018539088e+00,-4.658521370549022489e-01,8.907150679635874591e-01,2.559276628568955214e+00,1.000000000000000000e+00
4.721877367343868537e-01,-6.584388452021766591e-01,-4.152852930164389056e-01,-7.413702684671645837e-01,1.000000000000000000e+00
4.864141682084519580e-01,-1.437020915362913209e-01,1.449573281840060568e-01,4.515362905279193262e-01,1.000000000000000000e+00
1.157546913876927874e-05,1.139028246444662995e-01,1.220450116467167723e-01,2.589526305158311725e-01,0.000000000000000000e+00
1.769234954538194682e-01,-8.914492126848308495e-02,1.321547393942792276e-02,8.040721573264697497e-02,1.000000000000000000e+00
-1.403699911791899790e+00,2.400586713097392355e-01,-6.054310779985947466e-01,-1.700052958229467226e+00,0.000000000000000000e+00
-1.483021652977488447e+00,7.584126918846960663e-01,-9.880228618010974961e-02,-6.485907826576152724e-01,0.000000000000000000e+00
-8.052588066004884304e-02,2.944831135180827619e-01,2.660287655285017983e-01,5.406122627868585884e-01,0.000000000000000000e+00
-1.879595328229873630e+00,2.113271059614855396e+00,1.109109778349034015e+00,1.796917510611232949e+00,0.000000000000000000e+00
1.450814653848518709e+00,-1.154958324684596471e+00,-3.458577112849843260e-01,-3.044001895767295407e-01,1.000000000000000000e+00
1.135348823510598848e+00,-2.680111869299829919e-01,4.105686742112410470e-01,1.207174584002627782e+00,1.000000000000000000e+00
1.622422544722223359e+00,-3.536931022378495548e-01,6.180953718629956795e-01,1.791662757058982036e+00,1.000000000000000000e+00
9.504049534393396170e-01,-2.062457534146794336e-01,3.630893662095079355e-01,1.051694085930913847e+00,1.000000000000000000e+00
-2.472679863517308618e-01,-1.500461184950883375e-01,-3.127195862974405660e-01,-7.367016963600256929e-01,0.000000000000000000e+00
-1.603304241351666715e+00,1.847133717668765662e+00,9.937575584982423216e-01,1.633947642283157808e+00,0.000000000000000000e+00
1.331228246636845025e+00,-1.813501950685258990e+00,-1.124926375970085823e+00,-1.992786573172251385e+00,1.000000000000000000e+00
2.114408702706271015e+00,-4.490663289981449147e-01,8.182575005916054023e-01,2.361979167067086216e+00,1.000000000000000000e+00
3.094532326708421266e-03,-7.993230574242998765e-02,-8.373943926674791427e-02,-1.767583481070674756e-01,0.000000000000000000e+00
-3.928038453621550685e-01,2.458741596129622453e-01,2.203962861259920608e-02,-6.950267419510169908e-02,0.000000000000000000e+00
-5.611439366701559406e-01,-1.782157464975469841e-01,-5.357916287633219810e-01,-1.302908738611687545e+00,0.000000000000000000e+00
7.011910427609662211e-01,-1.439141976920210730e+00,-1.111014605678464662e+00,-2.149752812460343776e+00,1.000000000000000000e+00
-3.592386101292722733e-01,5.856490303861494606e-01,4.067089251439000575e-01,7.566049514274976184e-01,0.000000000000000000e+00
-6.122948879984548842e-01,-1.309443749335789942e-01,-5.165785783227799799e-01,-1.277283493843003326e+00,0.000000000000000000e+00
4.482789398428888017e-01,-8.579606672666897360e-01,-6.437501996282491978e-01,-1.233192781167861796e+00,1.000000000000000000e+00
-4.620323195161237795e-01,7.235380330525759129e-01,4.912748895176498043e-01,9.056072032884467937e-01,0.000000000000000000e+00
-1.073774340317477538e+00,8.324900233673689087e-02,-5.706865763941219027e-01,-1.528679687694912470e+00,1.000000000000000000e+00
-1.455183291282884372e+00,1.389502719805089104e+00,5.944688234050958808e-01,8.305981608509237502e-01,0.000000000000000000e+00
-1.486903826920954907e+00,1.421864211227952257e+00,6.096479532826258874e-01,8.534156012640754518e-01,0.000000000000000000e+00
5.922511681193047828e-01,-9.201829053631767064e-01,-6.219391885157291577e-01,-1.144301155657072355e+00,1.000000000000000000e+00
1.722401848492397747e+00,-1.796715103653995227e+00,-8.665472966568046331e-01,-1.328787576740322773e+00,1.000000000000000000e+00
1.173638686226937233e+00,-3.466765309886991053e-01,3.498157551789490283e-01,1.089605324567178846e+00,1.000000000000000000e+00
-7.401751401062535152e-01,5.361518058895405892e-01,1.195743834703973524e-01,3.462405760982023573e-02,0.000000000000000000e+00
-1.189590084233143941e+00,1.196527616469784533e-01,-6.028566605802714307e-01,-1.631216707188191339e+00,1.000000000000000000e+00
-2.117626808621094980e+00,2.294463141341158252e+00,1.156962050249535245e+00,1.827993644307302157e+00,0.000000000000000000e+00
7.766933192091469706e-01,-2.137820866538628628e-01,2.482613784084025110e-01,7.566410246210737434e-01,1.000000000000000000e+00
-1.812698582141063719e+00,1.920534392941595003e+00,9.437186106700374832e-01,1.465799174044116304e+00,0.000000000000000000e+00
5.490930047853637141e-01,-1.442223106123256660e+00,-1.207786692841684939e+00,-2.400098368012720584e+00,1.000000000000000000e+00
1.650154638532942419e-01,-8.312075523236204244e-01,-7.891641473434353182e-01,-1.625567702735577269e+00,1.000000000000000000e+00
3.531130932020775104e-01,-1.850247100287856217e-01,1.876405599404831065e-02,1.443299659501888765e-01,1.000000000000000000e+00
2.270431238004234409e+00,-1.190163019080266560e+00,1.201134908664771572e-01,9.268717906255969918e-01,1.000000000000000000e+00
6.943524476259357314e-01,-1.359920748835769799e-01,2.810051752864723418e-01,8.017433054040444818e-01,1.000000000000000000e+00
1.586456754189767393e+00,-3.447288997105987796e-01,6.055972561180683611e-01,1.754499410784118973e+00,1.000000000000000000e+00
-3.338977820947077735e-01,6.906433206639169819e-01,5.347750785491858228e-01,1.035830108565069407e+00,0.000000000000000000e+00
6.507114219799190469e-01,-2.111329708556496099e-01,1.736783083899420266e-01,5.611051214938667098e-01,1.000000000000000000e+00
-3.372298341015300682e-02,-5.595377973424933149e-01,-6.202248923058295560e-01,-1.325944790211549318e+00,0.000000000000000000e+00
-1.101647501647214034e+00,-1.723159107161917059e-01,-8.616335127306032904e-01,-2.154246954778693546e+00,0.000000000000000000e+00
1.689011560385128785e+00,-3.652302199652043835e-01,6.466561236908393573e-01,1.871971140330411565e+00,1.000000000000000000e+00
-1.540044969754290172e+00,5.021890289856264511e-01,-4.083690671733316568e-01,-1.322292837033877566e+00,0.000000000000000000e+00
-1.865276015730999548e+00,2.215811338099832994e+00,1.227773447965491371e+00,2.052930694050575156e+00,0.000000000000000000e+00
1.640816857687259045e+00,-1.156731901581537159e+00,-2.309932904299767387e-01,-4.448010441783667446e-03,1.000000000000000000e+00
4.455723379202815027e-01,-1.805992150438088528e-01,8.032587688935105552e-02,3.023157036553100196e-01,1.000000000000000000e+00
7.827146574798657941e-01,-1.971283005339245498e-01,2.698049733308894860e-01,8.041334275155084255e-01,1.000000000000000000e+00
-1.181916352415673277e+00,1.096292542965951883e-01,-6.088802145835719992e-01,-1.641725858948251959e+00,0.000000000000000000e+00
1.466044809491581891e+00,-1.402365940560795998e+00,-6.015758722428309335e-01,-8.424626724897217311e-01,1.000000000000000000e+00
-2.139891362227079874e+00,7.614463113469216449e-01,-4.992271827995784506e-01,-1.692618631086667769e+00,0.000000000000000000e+00
-1.115803325134647972e+00,1.145596968127590154e+00,5.417068771432341778e-01,8.191028706184427799e-01,0.000000000000000000e+00
1.240860683605432113e+00,-2.199406017045223427e-01,5.269141722248055215e-01,1.485261098568423588e+00,1.000000000000000000e+00
-2.078092755936542524e-01,-4.885155353774959380e-02,-1.800484823252647415e-01,-4.435272514669101884e-01,1.000000000000000000e+00
-1.724798959988799840e+00,-1.397099873505757914e-02,-1.074933261421258113e+00,-2.791261509155596343e+00,0.000000000000000000e+00
-1.253057961662160880e+00,1.192605670307251398e+00,5.077240156191573650e-01,7.063739291730948278e-01,0.000000000000000000e+00
7.019018535770888967e-01,-9.071742162114666830e-02,3.341528377189105226e-01,9.167439805100165984e-01,0.000000000000000000e+00
2.150542506089794248e-01,1.782273543777695632e-02,1.512559038174716430e-01,3.845809775504422934e-01,0.000000000000000000e+00
-1.826520697471377463e+00,6.913409743934814111e-01,-3.817595386749723652e-01,-1.350627453361813668e+00,0.000000000000000000e+00
8.397380967729550783e-01,-2.747178644792200863e-01,2.217172704716008635e-01,7.189815284403791029e-01,1.000000000000000000e+00
-6.092014172132287353e-02,9.792785667426552598e-02,6.748388615578194971e-02,1.251524050733838767e-01,0.000000000000000000e+00
-2.363423994979550802e+00,2.878923334168742354e+00,1.632111948729344508e+00,2.763390663292045524e+00,0.000000000000000000e+00
-1.067370017824677442e+00,1.488621901546567927e-01,-4.964514813001771332e-01,-1.369275648795879263e+00,0.000000000000000000e+00
-2.898081207889988242e+00,1.132677958176172783e+00,-5.674225745205987437e-01,-2.061727542788578393e+00,0.000000000000000000e+00
8.856599290802327218e-01,-2.528319277111745755e-01,2.733873019983371067e-01,8.422048221051644523e-01,1.000000000000000000e+00
1.660045858204504121e+00,-1.839774259795072364e+00,-9.510022729577766176e-01,-1.526436697327745673e+00,1.000000000000000000e+00
-7.769619024967607812e-01,8.558671023851970316e-01,4.395170462742941653e-01,7.025744823665938110e-01,0.000000000000000000e+00
1.910605438054350458e+00,-1.567740541147193856e+00,-5.055597607418691464e-01,-5.071556417296052555e-01,1.000000000000000000e+00
1.056902278020453334e+00,-2.656836762887053172e-01,3.648535833937154305e-01,1.086959265160512667e+00,1.000000000000000000e+00
1.590105390564356957e+00,-4.022474550265082716e-01,5.462129048145495380e-01,1.629580518889492513e+00,1.000000000000000000e+00
1.669550455705326453e+00,-1.372497752788434333e+00,-4.445113385171101106e-01,-4.489754751858975323e-01,1.000000000000000000e+00
-4.494602120579793691e-02,-4.834121993169344655e-01,-5.455593625986900896e-01,-1.170844966127442266e+00,1.000000000000000000e+00
-2.998206255071730109e+00,9.446713463641014386e-01,-8.303880620559419556e-01,-2.649310828506696858e+00,0.000000000000000000e+00
-1.225688895627793151e+00,1.246686587493381460e+00,5.824869440996065517e-01,8.731032155636342384e-01,0.000000000000000000e+00
6.968834202530382882e-02,-2.297772548976367152e-02,1.820771411184544941e-02,5.925917240631917160e-02,0.000000000000000000e+00
-7.917068005976732881e-01,1.926137980217764722e-01,-2.801679723481964590e-01,-8.287827057465155800e-01,0.000000000000000000e+00
-9.229749719070936553e-01,1.077857047252773093e+00,5.876303528108209884e-01,9.736159926379657215e-01,0.000000000000000000e+00
1.349922055795221398e+00,-1.811793025406346569e+00,-1.111607233479849466e+00,-1.958993514257662882e+00,1.000000000000000000e+00
-9.079366080478193934e-01,9.386655830564328840e-01,4.477394036039860081e-01,6.812533187776970145e-01,0.000000000000000000e+00
1.323279682668914159e+00,-3.120177077042270430e-01,4.789108928409134269e-01,1.407805110475956800e+00,1.000000000000000000e+00
1.072095036925626355e+00,-8.126739915762722921e-01,-2.118668067777385589e-01,-1.322012948597601767e-01,1.000000000000000000e+00
1.388836594727576257e+00,-1.103922375237753384e+00,-3.292649439218319207e-01,-2.875392305924955316e-01,1.000000000000000000e+00
-2.726799974271847837e+00,9.306201738758287378e-01,-6.786517495647389486e-01,-2.247031008609861491e+00,0.000000000000000000e+00
-9.790466499870753569e-01,1.091764200050772265e-01,-4.846930811756310353e-01,-1.318184571714813291e+00,1.000000000000000000e+00
1.813939847496220725e+00,-8.045012766455648112e-01,2.527857120296587157e-01,1.073253241624772425e+00,1.000000000000000000e+00
