,teamID,batch,userID,ffID,sIndex,rn
348913,naive_benchmark,13,606902667.0,595284633.0,0.9948744523507608,2.0
349048,naive_benchmark,13,574111981.0,595419883.0,0.9999999656776312,1.0
349908,naive_benchmark,13,139840069.0,597497167.0,0.9999968882347554,1.0
351805,naive_benchmark,13,553546433.0,603049947.0,0.9987379349525116,5.0
353705,naive_benchmark,13,155712967.0,609973985.0,0.9999957861566094,1.0
355105,naive_benchmark,13,542581467.0,614906813.0,0.9986391977557744,4.0
361278,naive_benchmark,13,599002113.0,649450317.0,0.9974499800085236,1.0
361285,naive_benchmark,13,614421633.0,649450317.0,0.9569193219692044,1.0
362417,naive_benchmark,13,655983003.0,658081401.0,0.3695482623110374,3.0
365464,naive_benchmark,13,605258283.0,699510493.0,0.6983711662150578,3.0
365477,naive_benchmark,13,625129567.0,699510493.0,0.9999999998074032,2.0
368218,naive_benchmark,13,647789999.0,738005933.0,0.999923903892451,5.0
371674,naive_benchmark,13,750555979.0,770289195.0,0.4154082060736245,1.0
372842,naive_benchmark,13,1046003515.0,783115815.0,0.9721400628827132,2.0
376083,naive_benchmark,13,577749797.0,822743429.0,0.554156469302448,4.0
379935,naive_benchmark,13,625807401.0,986206101.0,0.999999999842629,5.0
379950,naive_benchmark,13,1046003515.0,986206101.0,0.9746462945983516,1.0
381400,naive_benchmark,13,1565089227.0,1488928941.0,0.620880353193544,1.0
381576,naive_benchmark,13,1565089227.0,1489229405.0,0.5848078080466926,2.0
382267,naive_benchmark,13,534708719.0,1504712795.0,0.9999748252962656,3.0
383467,naive_benchmark,13,598035735.0,2025713077.0,0.8670460897617784,4.0
383502,naive_benchmark,13,766457703.0,2064406229.0,0.2986496688057921,5.0
384968,naive_benchmark,13,588385359.0,3015735563.0,0.9979847319073288,5.0
386572,naive_benchmark,13,487664223.0,87700559.0,0.999998655557186,2.0
386755,naive_benchmark,13,534708719.0,87715281.0,0.999997577867942,1.0
387043,naive_benchmark,13,655983003.0,87723109.0,0.403061942214084,1.0
387084,naive_benchmark,13,473733623.0,87724341.0,0.9999722653574472,2.0
387475,naive_benchmark,13,655983003.0,87750749.0,0.3666545872123017,5.0
387613,naive_benchmark,13,655983003.0,87762421.0,0.3777337664253413,2.0
387749,naive_benchmark,13,589871045.0,87768409.0,0.3455725106146125,2.0
391812,naive_benchmark,13,589871045.0,160612569.0,0.3455720927713201,3.0
392927,naive_benchmark,13,207717487.0,172108809.0,0.99075843523499,5.0
392959,naive_benchmark,13,664137865.0,172205967.0,0.9966062628382916,4.0
393034,naive_benchmark,13,529903019.0,173679715.0,0.9999997848075975,4.0
395712,naive_benchmark,13,560752407.0,224014325.0,0.9999831125972534,5.0
396420,naive_benchmark,13,588385359.0,240659409.0,0.9990542785922032,3.0
399064,naive_benchmark,13,529742925.0,340456179.0,0.9999999999999803,1.0
400087,naive_benchmark,13,602283195.0,407244031.0,0.3049090580323516,3.0
401610,naive_benchmark,13,1491685873.0,487688499.0,0.9798519085546248,5.0
402029,naive_benchmark,13,532053793.0,488261531.0,0.9999997390197009,3.0
402988,naive_benchmark,13,473733623.0,529470377.0,0.9977920725057736,3.0
405049,naive_benchmark,13,473733623.0,530670837.0,0.9976438439113576,4.0
405418,naive_benchmark,13,579732249.0,531012697.0,0.995542239576691,5.0
406097,naive_benchmark,13,1491685873.0,531710885.0,0.9834814319003752,4.0
409402,naive_benchmark,13,216135357.0,535015881.0,0.9996965387323634,5.0
412240,naive_benchmark,13,428836397.0,537793561.0,0.9999999999965044,2.0
413507,naive_benchmark,13,556721665.0,539516791.0,0.9999980326193656,4.0
416631,naive_benchmark,13,563245989.0,544616183.0,0.9236478274316328,1.0
417120,naive_benchmark,13,543051191.0,545142641.0,0.9999999998707144,4.0
417220,naive_benchmark,13,556652401.0,545282065.0,0.9779637529176016,3.0
420873,naive_benchmark,13,531185749.0,548265075.0,0.9999997047997938,4.0
421100,naive_benchmark,13,613272881.0,548392665.0,0.3040078304324091,4.0
421944,naive_benchmark,13,428836397.0,549239899.0,0.999999999867305,4.0
423637,naive_benchmark,13,1491685873.0,550928305.0,0.9968170273958178,1.0
423826,naive_benchmark,13,87726597.0,551393457.0,0.999999820547118,5.0
426127,naive_benchmark,13,532465875.0,554199141.0,0.9999773998755654,1.0
426722,naive_benchmark,13,552741099.0,554925351.0,0.9999955662325464,5.0
426747,naive_benchmark,13,599002113.0,555003265.0,0.7377706797184693,5.0
432024,naive_benchmark,13,607879043.0,563940151.0,0.9999986245256564,5.0
433727,naive_benchmark,13,571524805.0,567677615.0,0.3204319132866754,5.0
434141,naive_benchmark,13,561174061.0,568093321.0,0.6468709608956348,4.0
434810,naive_benchmark,13,531185749.0,569357405.0,0.9999999992313516,1.0
436969,naive_benchmark,13,563245989.0,575170639.0,0.5262603322455163,4.0
438256,naive_benchmark,13,87726597.0,579383437.0,0.9999999967127504,2.0
438279,naive_benchmark,13,566581747.0,579480951.0,0.9999999965321852,1.0
438641,naive_benchmark,13,87726597.0,580185281.0,0.999999999996542,1.0
439042,naive_benchmark,13,531185749.0,580801769.0,0.9999999839209524,2.0
439213,naive_benchmark,13,596904003.0,581022771.0,1.0,1.0
440149,naive_benchmark,13,582191383.0,581700337.0,0.9968064846174224,5.0
441514,naive_benchmark,13,552716583.0,583322525.0,0.9999999993844476,1.0
442517,naive_benchmark,13,614421633.0,584405421.0,0.7155267675524193,3.0
442941,naive_benchmark,13,588174777.0,584579961.0,0.9999999998963548,1.0
443533,naive_benchmark,13,588174777.0,584951027.0,0.99999996248942,4.0
445267,naive_benchmark,13,588903293.0,586487881.0,0.999999769568472,5.0
449133,naive_benchmark,13,588174777.0,589915145.0,0.9999999973662426,2.0
451258,naive_benchmark,13,487664223.0,593319965.0,0.9999808048286204,5.0
451471,naive_benchmark,13,578945467.0,593955317.0,0.2830439838324644,5.0
451770,naive_benchmark,13,87726597.0,594514393.0,0.9999999941855836,3.0
454401,naive_benchmark,13,588903293.0,598262657.0,0.9999999427073096,2.0
455707,naive_benchmark,13,588650029.0,601308649.0,0.9999999999879698,1.0
455709,naive_benchmark,13,599860829.0,601308649.0,0.9999999592073556,3.0
456086,naive_benchmark,13,763264281.0,602700097.0,0.9988570968346876,3.0
458369,naive_benchmark,13,640989369.0,607461937.0,0.9999877572551276,3.0
460039,naive_benchmark,13,760695869.0,611550121.0,0.3598368098478118,1.0
461272,naive_benchmark,13,588385359.0,615171889.0,0.999978053166806,2.0
461278,naive_benchmark,13,606902667.0,615171889.0,0.9998547788180028,1.0
465674,naive_benchmark,13,558302975.0,642808925.0,0.9999999999985988,1.0
465875,naive_benchmark,13,487664223.0,644607687.0,0.9999944470199528,4.0
466407,naive_benchmark,13,580935423.0,646702105.0,0.9999995664902444,3.0
468494,naive_benchmark,13,763264281.0,662356707.0,0.9987173010205482,4.0
470414,naive_benchmark,13,763264281.0,682900505.0,0.9994585353886994,2.0
472349,naive_benchmark,13,1491685873.0,727053673.0,0.9965813699547704,2.0
473073,naive_benchmark,13,763264281.0,737090851.0,0.9983047652326976,5.0
473192,naive_benchmark,13,747810047.0,737382627.0,0.7984847133427345,5.0
473326,naive_benchmark,13,763264281.0,740997299.0,0.9997996885974536,1.0
476142,naive_benchmark,13,552716583.0,809152335.0,0.9999999943922038,4.0
476623,naive_benchmark,13,556652401.0,823700697.0,0.8823897000486872,4.0
476654,naive_benchmark,13,599002113.0,823700697.0,0.909517544598994,3.0
476671,naive_benchmark,13,625807401.0,823700697.0,0.9999999999858484,2.0
476871,naive_benchmark,13,625129567.0,827221897.0,0.9999999988917696,3.0
476872,naive_benchmark,13,625807401.0,827221897.0,0.9999999999475052,3.0
478811,naive_benchmark,13,625129567.0,986197385.0,0.9999999944107762,5.0
478812,naive_benchmark,13,625807401.0,986197385.0,0.999999999915457,4.0
478818,naive_benchmark,13,1046003515.0,986197385.0,0.6983711662150578,4.0
479885,naive_benchmark,13,732273541.0,1492593823.0,0.9971535133607696,2.0
480948,naive_benchmark,13,531321505.0,2346210229.0,0.9999999999960452,1.0
485096,naive_benchmark,13,205820795.0,185793257.0,0.9999999959679604,2.0
485982,naive_benchmark,13,87826451.0,289366135.0,0.9213049425951484,4.0
486992,naive_benchmark,13,531063051.0,529237385.0,0.9999999999994472,1.0
487182,naive_benchmark,13,578945467.0,529743019.0,0.3166748469014777,1.0
490592,naive_benchmark,13,575672873.0,538716781.0,0.9986203794179912,5.0
493058,naive_benchmark,13,207717487.0,547153173.0,0.9969465541719974,3.0
494738,naive_benchmark,13,617151123.0,556092073.0,0.9999999997156928,2.0
496082,naive_benchmark,13,890975703.0,566884745.0,0.2138779305509683,2.0
496560,naive_benchmark,13,605676499.0,570843989.0,0.9999815527453316,3.0
497829,naive_benchmark,13,155712967.0,581706221.0,0.9999911709614796,2.0
499645,naive_benchmark,13,588385359.0,598943843.0,0.999984724938149,1.0
500268,naive_benchmark,13,577845511.0,622195393.0,0.9944356903422208,2.0
502001,naive_benchmark,13,685155163.0,766531139.0,0.9997815050995718,5.0
502226,naive_benchmark,13,571524805.0,782405893.0,0.3481124677883298,4.0
502230,naive_benchmark,13,87826451.0,782994367.0,0.9662738271550464,2.0
503128,naive_benchmark,13,715867225.0,2665727013.0,0.9999987156783068,3.0
503236,naive_benchmark,13,534237491.0,3861963385.0,0.999999999972055,4.0
504386,naive_benchmark,13,3003915483.0,131744643.0,0.6945562468656691,2.0
504467,naive_benchmark,13,534237491.0,134844935.0,0.9999999999973332,3.0
504786,naive_benchmark,13,546087303.0,145045843.0,0.24368879494479,5.0
505470,naive_benchmark,13,602283195.0,176237391.0,0.2758009142950028,5.0
508860,naive_benchmark,13,487664223.0,529715159.0,0.999995173675568,3.0
509935,naive_benchmark,13,531185749.0,531612019.0,0.9999999634305026,3.0
510720,naive_benchmark,13,356577045.0,532982875.0,0.999995602506664,3.0
511132,naive_benchmark,13,546087303.0,533820855.0,0.2570292033729619,4.0
512563,naive_benchmark,13,538352321.0,537579771.0,0.9999999923314592,1.0
512604,naive_benchmark,13,534372039.0,537713691.0,0.9999999955279396,3.0
514847,naive_benchmark,13,566581747.0,546045925.0,0.999999971168965,3.0
516250,naive_benchmark,13,547885901.0,549048955.0,0.999999596750564,1.0
516871,naive_benchmark,13,577845511.0,551518113.0,0.993175828078078,3.0
530690,naive_benchmark,13,574111981.0,591145409.0,0.9999986682638762,5.0
532847,naive_benchmark,13,588903293.0,596315547.0,0.9999999026536314,3.0
532972,naive_benchmark,13,589446243.0,596571077.0,0.9999999999999982,1.0
547884,naive_benchmark,13,1564910303.0,774921449.0,0.3203201149543724,5.0
551682,naive_benchmark,13,139840069.0,156267069.0,0.9994165266416116,5.0
551823,naive_benchmark,13,534114203.0,193825113.0,0.9999999998167048,1.0
551997,naive_benchmark,13,558780119.0,287678323.0,0.99999973254003,2.0
552649,naive_benchmark,13,229525517.0,530105697.0,0.9999962807991338,3.0
554303,naive_benchmark,13,728915677.0,538591119.0,0.9990993589783966,1.0
557127,naive_benchmark,13,577749797.0,558939343.0,0.6207078479044149,3.0
557128,naive_benchmark,13,577845511.0,558939343.0,0.6112352526420342,5.0
557198,naive_benchmark,13,87826451.0,560248427.0,0.915028850989857,5.0
557497,naive_benchmark,13,168921263.0,562137943.0,0.9999980659977724,1.0
559376,naive_benchmark,13,584176205.0,581298751.0,0.9999999677256708,1.0
560076,naive_benchmark,13,584176205.0,582404233.0,0.9999999379581334,3.0
561427,naive_benchmark,13,584176205.0,585794771.0,0.999999843765482,4.0
562989,naive_benchmark,13,605258283.0,595987159.0,0.3598525143925561,5.0
564093,naive_benchmark,13,584176205.0,609851817.0,0.9999999518771596,2.0
564372,naive_benchmark,13,534237491.0,612722599.0,0.9999999998217236,5.0
565455,naive_benchmark,13,608011881.0,633674925.0,0.9999999999999912,1.0
567575,naive_benchmark,13,135932485.0,131002279.0,0.999998273416608,4.0
568007,naive_benchmark,13,135932485.0,187517777.0,0.999999351828558,1.0
568556,naive_benchmark,13,534114203.0,323045563.0,0.9999999595164888,3.0
570338,naive_benchmark,13,135932485.0,544689817.0,0.9999917290410856,5.0
571058,naive_benchmark,13,583321491.0,553668363.0,0.999999867407288,3.0
571159,naive_benchmark,13,575672873.0,557475519.0,0.9989176332640256,4.0
574250,naive_benchmark,13,1565089227.0,1492759337.0,0.3901776264200745,3.0
574359,naive_benchmark,13,135932485.0,3146780343.0,0.9999989855000876,2.0
574495,naive_benchmark,13,135932485.0,3972524773.0,0.9999984544206528,3.0
574650,naive_benchmark,13,558302975.0,294575919.0,0.9999999974150852,4.0
575394,naive_benchmark,13,558302975.0,552533051.0,0.9999999955405092,5.0
575670,naive_benchmark,13,558302975.0,577713633.0,0.9999999999848574,3.0
575728,naive_benchmark,13,139840069.0,583701239.0,0.99996888885046,4.0
576348,naive_benchmark,13,570704731.0,87751087.0,0.4520521198726211,2.0
580786,naive_benchmark,13,646929247.0,547543707.0,0.9136463703357364,5.0
581077,naive_benchmark,13,579860437.0,548661001.0,0.3159578783764389,4.0
582655,naive_benchmark,13,728915677.0,573076845.0,0.9957941292634892,4.0
585195,naive_benchmark,13,534708719.0,600833753.0,0.9999778054653506,2.0
586924,naive_benchmark,13,599168133.0,703441027.0,0.99999495895324,4.0
588045,naive_benchmark,13,1564910303.0,1560981707.0,0.4242202400944497,2.0
588106,naive_benchmark,13,534708719.0,2733033531.0,0.9998694508258856,5.0
588642,naive_benchmark,13,531063051.0,534420855.0,0.9999998398121946,5.0
588861,naive_benchmark,13,155712967.0,539678071.0,0.9999862997024728,3.0
589408,naive_benchmark,13,531063051.0,562558099.0,0.9999999639042144,4.0
589624,naive_benchmark,13,579732249.0,580283135.0,0.9962204630417438,4.0
589650,naive_benchmark,13,558302975.0,582555495.0,0.9999999999974264,2.0
589788,naive_benchmark,13,563245989.0,591333609.0,0.8376061905548478,2.0
589823,naive_benchmark,13,577845511.0,593615599.0,0.971876326538208,4.0
589825,naive_benchmark,13,155712967.0,594699601.0,0.9999839385926892,4.0
589933,naive_benchmark,13,599002113.0,599002305.0,0.9608883311845142,2.0
589960,naive_benchmark,13,579732249.0,600522181.0,0.9999622171358126,1.0
591288,naive_benchmark,13,174893247.0,530746869.0,0.999996156795886,4.0
591318,naive_benchmark,13,563245989.0,531714693.0,0.5561617412480048,3.0
591323,naive_benchmark,13,543051191.0,531784105.0,0.999999999893999,3.0
591380,naive_benchmark,13,571486213.0,534699713.0,0.999999191975851,1.0
591515,naive_benchmark,13,531321505.0,538638919.0,0.9999999945814032,5.0
591618,naive_benchmark,13,561174061.0,545281789.0,0.6672117867289481,3.0
591641,naive_benchmark,13,156984681.0,545474931.0,0.999999981202278,2.0
592126,naive_benchmark,13,156984681.0,551725949.0,0.9999998229508308,5.0
592461,naive_benchmark,13,549146223.0,560756051.0,0.9993992713887804,5.0
592651,naive_benchmark,13,571486213.0,567940085.0,0.999993982613858,3.0
592752,naive_benchmark,13,570704731.0,570412611.0,0.6789214113751445,1.0
592788,naive_benchmark,13,590633257.0,571692337.0,0.916939191189728,3.0
594555,naive_benchmark,13,596975621.0,612478317.0,0.9999999995999524,5.0
595280,naive_benchmark,13,156984681.0,3980271519.0,0.9999998833263712,4.0
595403,naive_benchmark,13,602283195.0,87808165.0,0.3049120910331985,2.0
595786,naive_benchmark,13,167729505.0,173323737.0,0.9999999981510694,1.0
597916,naive_benchmark,13,167729505.0,530084341.0,0.999999994719016,2.0
601422,naive_benchmark,13,167729505.0,564545631.0,0.9999996096397626,4.0
602566,naive_benchmark,13,167729505.0,582195481.0,0.9999999589521308,3.0
602749,naive_benchmark,13,646929247.0,586387939.0,0.9861053225664412,2.0
602913,naive_benchmark,13,167729505.0,588255037.0,0.999988052937232,5.0
605256,naive_benchmark,13,548566345.0,144994713.0,0.999999828211614,3.0
605319,naive_benchmark,13,548566345.0,215036125.0,0.9999998414422708,2.0
605335,naive_benchmark,13,548566345.0,220582059.0,0.9999998203057988,4.0
605344,naive_benchmark,13,548566345.0,222846847.0,0.9999978110939582,5.0
605376,naive_benchmark,13,308424113.0,305508273.0,0.9999999758503648,4.0
605504,naive_benchmark,13,168921263.0,529973677.0,0.9999960994989932,2.0
605580,naive_benchmark,13,308424113.0,532172363.0,0.9999999850769026,3.0
605582,naive_benchmark,13,531914049.0,532629051.0,0.999999998983301,2.0
605617,naive_benchmark,13,586667331.0,535767377.0,0.9999957910880256,4.0
605620,naive_benchmark,13,168921263.0,535859069.0,0.9999954152895494,5.0
606421,naive_benchmark,13,599263283.0,591239639.0,0.999949531164068,2.0
606832,naive_benchmark,13,784864013.0,673346789.0,0.996027592416695,1.0
606845,naive_benchmark,13,308424113.0,696182413.0,0.9999999999996844,1.0
606946,naive_benchmark,13,784864013.0,739331579.0,0.8331447949432431,4.0
606949,naive_benchmark,13,784864013.0,744484937.0,0.9781734045805468,2.0
607111,naive_benchmark,13,534372039.0,529302549.0,0.999999999465198,1.0
607123,naive_benchmark,13,205820795.0,530286157.0,0.99999996735952,4.0
608934,naive_benchmark,13,590633257.0,529599103.0,0.7825920860150835,5.0
608935,naive_benchmark,13,646929247.0,529599103.0,0.9481186722052042,4.0
609014,naive_benchmark,13,428836397.0,531069675.0,0.99999999999666,1.0
609033,naive_benchmark,13,589871045.0,532233583.0,0.3405685584931829,4.0
609040,naive_benchmark,13,534372039.0,532639811.0,0.9999999960732212,2.0
609054,naive_benchmark,13,174893247.0,533638275.0,0.9999978503043516,3.0
609084,naive_benchmark,13,535619117.0,536560671.0,0.9999792109829128,2.0
609140,naive_benchmark,13,579860437.0,543029821.0,0.3844306468717797,3.0
609779,naive_benchmark,13,589747059.0,557665983.0,0.9999952567660828,5.0
609844,naive_benchmark,13,174893247.0,560938579.0,0.9999694213374392,5.0
609850,naive_benchmark,13,732273541.0,561565643.0,0.8210994139099843,5.0
609875,naive_benchmark,13,728915677.0,561743959.0,0.9971278992160628,3.0
610083,naive_benchmark,13,174893247.0,572776251.0,0.9999994958698664,2.0
610174,naive_benchmark,13,588174777.0,582943045.0,0.9999999955489154,3.0
611513,naive_benchmark,13,174893247.0,619723543.0,0.999999976623919,1.0
611646,naive_benchmark,13,589747059.0,704375213.0,0.9999989505918238,3.0
612126,naive_benchmark,13,176408393.0,530387517.0,0.9999999173922202,1.0
612595,naive_benchmark,13,594320973.0,588240459.0,0.9999999932834802,1.0
612814,naive_benchmark,13,531344905.0,597146257.0,0.3688785203263068,4.0
612869,naive_benchmark,13,594320973.0,599169019.0,0.9999997611890152,4.0
613070,naive_benchmark,13,176408393.0,632013313.0,0.9999997394360484,2.0
613111,naive_benchmark,13,534237491.0,664669023.0,0.9999999999998624,1.0
613134,naive_benchmark,13,176408393.0,665578989.0,0.9999923331857266,3.0
613137,naive_benchmark,13,596904003.0,675980611.0,1.0,2.0
613347,naive_benchmark,13,715867225.0,141871667.0,0.9999996265401034,1.0
613398,naive_benchmark,13,182244399.0,161887059.0,0.999999898776836,4.0
613625,naive_benchmark,13,182244399.0,211547279.0,0.9999998681003288,5.0
613751,naive_benchmark,13,182244399.0,271090751.0,0.9999999989866292,2.0
613790,naive_benchmark,13,182244399.0,309706203.0,0.9999999248766042,3.0
613842,naive_benchmark,13,308424113.0,418724903.0,0.9999998208999932,5.0
613864,naive_benchmark,13,605676499.0,472869251.0,0.9991442105463154,4.0
613908,naive_benchmark,13,292604263.0,529443387.0,0.9998442890941676,1.0
614684,naive_benchmark,13,601308405.0,545316545.0,0.9999999999924812,1.0
614974,naive_benchmark,13,548700047.0,549161633.0,0.9999995005872758,5.0
616748,naive_benchmark,13,594320973.0,584531011.0,0.999999859592972,3.0
619256,naive_benchmark,13,587593469.0,596147191.0,0.9999966836217176,4.0
621399,naive_benchmark,13,671476929.0,608364631.0,0.3048707928549893,1.0
622255,naive_benchmark,13,589446243.0,621112905.0,0.9999999999999848,2.0
622828,naive_benchmark,13,621187001.0,628282351.0,0.9999962561356316,3.0
623118,naive_benchmark,13,608011881.0,646941347.0,0.9999999999957564,2.0
624191,naive_benchmark,13,606192087.0,752301937.0,1.0,1.0
624675,naive_benchmark,13,572941239.0,817739193.0,0.999851207405428,5.0
624904,naive_benchmark,13,571524805.0,950397819.0,0.506876457934287,2.0
624983,naive_benchmark,13,766457703.0,1580605297.0,0.3405672351522382,1.0
625330,naive_benchmark,13,715867225.0,164142071.0,0.9999931288917608,5.0
625336,naive_benchmark,13,531321505.0,168511509.0,0.9999999999461486,3.0
625440,naive_benchmark,13,549698591.0,216480137.0,0.999999999781817,3.0
625456,naive_benchmark,13,715867225.0,230465151.0,0.9999955232207256,4.0
626463,naive_benchmark,13,549698591.0,532598859.0,0.9999999999991014,1.0
626690,naive_benchmark,13,715867225.0,534418179.0,0.9999991553452644,2.0
627148,naive_benchmark,13,185203523.0,538978063.0,0.9999938229729526,4.0
628207,naive_benchmark,13,185203523.0,555054001.0,0.9999997473614058,1.0
628259,naive_benchmark,13,530282167.0,556123895.0,0.9999930602956798,5.0
628402,naive_benchmark,13,580749531.0,559033777.0,0.9999999959798992,5.0
628878,naive_benchmark,13,582471237.0,578668399.0,0.7314704872769618,5.0
631144,naive_benchmark,13,207717487.0,133115263.0,0.9980208803411044,2.0
631203,naive_benchmark,13,583321491.0,487811895.0,0.9999999999905118,1.0
631272,naive_benchmark,13,583321491.0,543350403.0,0.9999999394126274,2.0
631316,naive_benchmark,13,205820795.0,546783615.0,0.9999999656665054,5.0
631591,naive_benchmark,13,205820795.0,588028845.0,0.9999999852249966,3.0
631627,naive_benchmark,13,532053793.0,595548621.0,0.9999999973956408,2.0
631788,naive_benchmark,13,594475903.0,609468691.0,0.9999999999999476,1.0
631823,naive_benchmark,13,608324553.0,615779799.0,0.9999999973036722,2.0
632384,naive_benchmark,13,667592083.0,577148823.0,0.1678627056077855,5.0
632607,naive_benchmark,13,491715855.0,392006273.0,0.9999999952598896,2.0
632643,naive_benchmark,13,3003915483.0,444487775.0,0.4216103796030838,5.0
632841,naive_benchmark,13,586667331.0,530801193.0,0.9999996707321502,1.0
632862,naive_benchmark,13,579860437.0,531670521.0,0.4150420646758052,1.0
632889,naive_benchmark,13,211151079.0,532491459.0,0.9999434106917454,3.0
632943,naive_benchmark,13,211151079.0,533589799.0,0.9998716347970374,4.0
633004,naive_benchmark,13,550085671.0,534338673.0,0.9999999469114372,1.0
633083,naive_benchmark,13,211151079.0,536080991.0,0.9999999992631564,1.0
633158,naive_benchmark,13,602283195.0,537493379.0,0.5499032183370814,1.0
633302,naive_benchmark,13,211151079.0,542106533.0,0.9996940260559128,5.0
633329,naive_benchmark,13,550085671.0,542777209.0,0.999999834899436,2.0
633618,naive_benchmark,13,550085671.0,548701405.0,0.9999856405471454,5.0
633654,naive_benchmark,13,491715855.0,549145743.0,0.999999975611412,3.0
633720,naive_benchmark,13,491715855.0,551540873.0,0.9999990381900166,5.0
633789,naive_benchmark,13,491715855.0,554367173.0,0.9999999190574616,4.0
634012,naive_benchmark,13,211151079.0,563573665.0,0.9999796568600482,2.0
634228,naive_benchmark,13,491715855.0,576490701.0,0.9999999996206026,1.0
634431,naive_benchmark,13,546087303.0,599084381.0,0.9778445448382372,1.0
634508,naive_benchmark,13,550085671.0,621633195.0,0.9999992835435988,3.0
634654,naive_benchmark,13,667592083.0,3808025885.0,0.1880566137421671,3.0
635013,naive_benchmark,13,216135357.0,587835841.0,0.9999425541135674,3.0
635173,naive_benchmark,13,229525517.0,227740027.0,0.9999999975014068,1.0
635193,naive_benchmark,13,1508358149.0,488797427.0,0.3062650513203782,1.0
635207,naive_benchmark,13,229525517.0,531583967.0,0.9999928046205614,5.0
635209,naive_benchmark,13,229525517.0,532125645.0,0.9999953385049024,4.0
635256,naive_benchmark,13,601308405.0,543294393.0,0.9999999970649838,3.0
635272,naive_benchmark,13,229525517.0,545663871.0,0.999997756820571,2.0
636897,naive_benchmark,13,292604263.0,544186769.0,0.9993712709611988,2.0
637460,naive_benchmark,13,292604263.0,593626679.0,0.9977616680454224,3.0
637852,naive_benchmark,13,530984801.0,529370725.0,0.9999999999394188,1.0
637854,naive_benchmark,13,530984801.0,530229553.0,0.9999999145070728,2.0
637953,naive_benchmark,13,605258283.0,538844141.0,0.6272305438378416,4.0
638033,naive_benchmark,13,531063051.0,547624963.0,0.9999999999928544,2.0
638282,naive_benchmark,13,570704731.0,566190577.0,0.3472575665481822,3.0
641050,naive_benchmark,13,541858963.0,491710899.0,0.9999655579933852,3.0
641703,naive_benchmark,13,356577045.0,530601461.0,0.9999985479130536,2.0
644540,naive_benchmark,13,534114203.0,543354523.0,0.999999927071004,5.0
645181,naive_benchmark,13,356577045.0,544934205.0,0.9999836026228882,4.0
649375,naive_benchmark,13,356577045.0,548742827.0,0.9999741225780436,5.0
649571,naive_benchmark,13,556721905.0,548994653.0,0.9999999787171449,2.0
654032,naive_benchmark,13,556721905.0,552762523.0,0.9999999224149848,4.0
654755,naive_benchmark,13,556721905.0,553299955.0,0.9999998971690032,5.0
656140,naive_benchmark,13,612930627.0,554216641.0,0.9999718328332944,5.0
656627,naive_benchmark,13,566581747.0,554641699.0,0.9999998825248816,4.0
664526,naive_benchmark,13,632327215.0,560664667.0,0.9999977136662996,2.0
676614,naive_benchmark,13,1073996485.0,574567795.0,0.1482030933090583,4.0
680211,naive_benchmark,13,1073996485.0,579795031.0,0.1482030933090583,5.0
681255,naive_benchmark,13,593532003.0,580777689.0,0.999999089062196,2.0
681581,naive_benchmark,13,583501021.0,580860829.0,0.9999999999930268,2.0
691458,naive_benchmark,13,583501021.0,584370127.0,0.9999999999997672,1.0
692306,naive_benchmark,13,580935423.0,584677119.0,0.999996943074932,5.0
693106,naive_benchmark,13,603277025.0,584809379.0,0.9999999988839594,2.0
695784,naive_benchmark,13,587593469.0,585258287.0,0.99999795891635,2.0
696615,naive_benchmark,13,580749531.0,585402917.0,0.9999999999999998,1.0
704604,naive_benchmark,13,589747059.0,586803005.0,0.9999976180187228,4.0
705327,naive_benchmark,13,587162791.0,586914329.0,0.9999999566682716,4.0
714888,naive_benchmark,13,587162791.0,588313533.0,0.9999999368440348,5.0
731618,naive_benchmark,13,588903293.0,591989167.0,0.999999876111104,4.0
732528,naive_benchmark,13,582191383.0,592188105.0,0.9996074964217756,4.0
732529,naive_benchmark,13,583501021.0,592188105.0,0.999999999967778,3.0
737028,naive_benchmark,13,588903293.0,593538243.0,0.999999982953932,1.0
738497,naive_benchmark,13,599860829.0,594131821.0,0.9999999298449171,4.0
742503,naive_benchmark,13,608960197.0,595392509.0,0.9999999006502356,2.0
745193,naive_benchmark,13,583501021.0,596151681.0,0.9999999998522576,5.0
747084,naive_benchmark,13,594475903.0,596584511.0,0.9999999999877522,4.0
749324,naive_benchmark,13,612930627.0,597018617.0,0.9999971240239696,1.0
752960,naive_benchmark,13,587162791.0,597524921.0,0.9999999999386628,2.0
754404,naive_benchmark,13,608960197.0,597754207.0,0.9999991385504964,4.0
755700,naive_benchmark,13,580935423.0,597947969.0,0.9999998255861298,2.0
767123,naive_benchmark,13,608960197.0,600546331.0,0.9999943992267718,5.0
778366,naive_benchmark,13,587103545.0,603882133.0,0.9999999999996216,3.0
778944,naive_benchmark,13,612930627.0,604011159.0,0.9999872887097164,3.0
782087,naive_benchmark,13,587272493.0,604906059.0,0.9999999992380948,4.0
788378,naive_benchmark,13,599860829.0,606523787.0,0.9999999670862244,2.0
808574,naive_benchmark,13,587593469.0,611595475.0,0.9999972888835252,3.0
809778,naive_benchmark,13,580749531.0,611923123.0,0.9999999999998191,2.0
812777,naive_benchmark,13,603277025.0,612801913.0,0.999999992749462,4.0
816267,naive_benchmark,13,608960197.0,613651331.0,0.9999995908929092,3.0
817754,naive_benchmark,13,632327215.0,614075269.0,0.9999861046305852,3.0
826553,naive_benchmark,13,612930627.0,617100443.0,0.9999822931970824,4.0
